id,min,eng
46387,Saatnyo mambuek karya visual 360 derajat jo samsung! Ikuikan langkah mudah di video ko.,Time to make your own 360 degrees visual work with Samsung! Follow the easy steps in this video.
46388,"Keceknyo detil aroma chamomile, tapi kok baunnyo ndak lamak giko sih","The description said chamomile aroma, but why does it stink so bad?"
46389,Awak sangaik pueh jo spesifikasi laptop asus,I'm very satisfied with the specs of Asus' laptop.
46390,Baakhia pakan nan manyanangan basamo kaluarga di tampek nan fasilitasnyo mamadai dan harago manenggang. Liburan makin manyanangan jo adonyo parak stoberi nan bisa mamatiak langsuang dari paraknyo.,Fun weekend with the family in a place with satisfactory facilities and affordable price. Our vacation became more fun with the strawberry grove where we can pick strawberries straight from the field.
46391,Mohon parhatiannyo admin. Jaringan di cileungsi bogor sangaik buruak kualitasnyo. Padohal bayianyo maha.,"Please hear us, Admin. The connection quality in Celeungsi Bogor is really bad. Even though we've paid a lot for this"
46392,"Makanannyo lamak: ayam goreang, tumis taruang, sup ikan, tempe goreang, lado. Pelayanannyo rancak lo.","The food's yummy: fried chicken, sauteed eggplant, fish soup, fried tempeh, sambal. The services are lovely, too."
46393,"Patamo kali ka tampek iko, reservasi dan dapek nomor 3. Mintak tampek di lantai bawah sahinggo ndak paralu naiak janjang dek ado nan lutuiknyo sadang sakik. Manunggu hampia 40 minik tanpa kapastian. Awak batalan. Tadinyo ndak nio agiah rating 1 dek emang mungkin rami dan parmintaan awak khusus, jadi sulik. Eh uninyo malah mambuduik.","First time to this place, I had reserved and got number 3. I asked for a spot on the lower ground so we didn't have to take the stairs because one of my mates had sore knees. Made to wait almost 40 minutes without any certainty. I ended up cancelling. At first I didn't want to give a 1-star rating because maybe it was just that crowded and my special request was too much to ask for. But, the waitress' rude attitude was the last straw."
46394,Hasil quick count pilkada sarantak 2018 diwarnai banyak kejutan.,The results of the Simultaneus Regional Elections quick count is full of surprises
46395,Pamandangan rancak untuak santai basamo di sore hari jo malam hari. Makanan cukuik baragam dan lamak.,Nice landscape to relax together in the afternoon and at nighttime. enough.
46396,Awak ko sanak istri wak sadang maabiahan wakatu di palembang. Awak mancari tampek makan dan basoboklah bakmi jogya. Satalah masuak takajuiklah karano awak harus mancari tampek duduak dan mancari tampek nan kosong awak alah talantar salamo 35 mini. Satalah mamasan dengan menu mi godok. Awak manunggunyo sajam dan iko mambuek awak hilang salero makan itu pun ditanyoan ka tukang masak,"Me and my wife's relative were spending time in Palembang. I looked for a place to eat and found Bakmi Jogya. When we got in, we were surprised, because we spent 35 minutes stranded while looking for an empty seat. After we ordered a mi godok, we had to wait for another hour and by then I've lost my appetite completely. I even asked the cook about my food."
46397,"Tampek tiduanyo kumuah, bantanyo baun sado... buek badan jadi gata kayak banyak hewannyo, jadi ndak bisa lalok lamak.","The bed's filthy, the pillows all stink...makes your body itchy like there's a lot of animals, can't sleep well at all"
46398,Perjalanan malam ko mamanekan bana.,This night trip's really exhausting.
46399,"Awak ka siko basamo babarapo kawan untuak makan siang. Akses jalan ka lokasi kafe ko sangaik sampik dan terjal, sampai babarapo bagian rusak. Kami mamasan babarapo menu makanan. Siap manunggu cukuik lamo, pas makanan tibo raso dan tampilannyo mengecewaan. Tanyato rasonyo juo mangecewaan.","I came here with some friends to have lunch. The access road to the cafe's location was so narrow and steep, some parts were even damaged. We ordered a few things. After waiting for a long time the food arrived and the taste as well as the presentation were disappointing. Turns out the taste wasn't up to par."
46400,Sasuai namonyo creative space kafe sahinggo banyak karya seni nan bisa dinikmati di dalamnyo dan babarapo patuang di bawah. Sadangkan di ateh ado kafe dengan desain nan menarik dan cocok dikunjuangan di sore ari. Tampeknyo nan barado di lokasi tinggi mambuek tampek ko punyo pamandangan yang rancak.,"Just like its name, Creative Space Cafe, there are several artworks that we can enjoy and several sculptures downstairs. Upstairs is a cafe with interesting design that is perfect to visit in the afternoon. It's located on a higher ground, making for a breathtaking scenery"
46401,Salamaik siang urang miskin. Samoga kalian capek mati atau makin miskin dan sansaro.,Good afternoon poor people. I hope you die soon or get even poorer and suffer more
46402,Gojek ka mulai mambukak layanan nyo di babarapo negara asia tenggara.,Gojek will start offering their services in a few SEA countries.
46403,Picayokah masyarakat indonesia jo karangan apak polisi nan terhormat ko? Nan keceknyo alah sobok jo pemotornyo? Silakan anda nilai mangarang di bawah ko. Dapek nilai bara?,Do Indonesians believe the story of this oh-so-esteemed police officer? That claims to have met the biker? You be the judge of his make-believe story. Does he pass with flying colors?
46404,Bandung di-ma macet. Jatinangor bantuak tol brexit lo. Bisa pingsan dalam oto dek lama manunggu.,There are traffic in Bandung everywhere. Jatinangor feels like the Brexit toll. I might faint in my car because I'm waiting too long
46405,"Wakatu kami tibo kami dalam daftar tunggu, walau banyak tasadio kursi kosong, mungkin beberapa indak tapakai, namun staf tatap ramah walau ado beberapa palanggan yang indak sanang jo manunggu sambia maliek banyak kursi yang kosong. Pasan makanan di balakan restoran, dan menunyo lumayan lamak bagi kami. Iko kunjungan kaduo kami, dan ceik hal yang manganaan kami adolah panjua balon.","When we arrived, we were put in the waiting list, even though there were many empty seats, maybe some were not used, but the staff stayed kind despite some unhappy customers who didn't wanna wait because they saw those empty seats. Food can be ordered in the back of the restaurant, and the menu was quite tasty for us. This was our second visit, and the one thing we remembered from this place was the balloon seller."
46406,"Kwetiauw goreang jo teh tarik jadi piliahan makanan awak di siko, meskipun ado babarapo nan masan mi yamin, ang buliah cubo lo nasi goreangnyo.","The fried Kwetiaw and Teh Tarik is my go-to choice of meal here, though there are plenty of people who order the Mie Yamin here as well, you may also try their fried rice."
46407,Bulan ko saldo di rekening awak nol.,This month my bank account balance is zero
46408,Hotel ibis tamarkan wahid hasyim sangaik mangacewaan untuak palayanan. Tarutamo masalah reservation! Parah bana!,Hotel Ibis Tamarkan Wahid Hasyim has a very disappointing service. Especially when it comes to reservantion! Really lousy!
46409,Pamberang bana jadi karyawan indosat di graha indosat,The employees at Graha Indosat is so rude
46410,Awak indak pernah manyasa mancintoimu.,I never regret loving you.
46411,Makanan di siko lamak mah. Labiah lamak daripado tampek makan sajenis di balikpapan. Tapi yo haragonyo labiah maha juo. Hhe / urang jatuahnyo 100 ribuan labiah. Tapi pueh dek raso makanannyo lamak. Kuah tomyamnyo. Mm. Lamak.,"The food here was great. Way tastier than other similar restos in Balikpapan. But, well, the price was bound to a bit expensive. Hhe it would cost about 100 thousand per person. But because the food was so good it I was satisfied. The Tom Yum soup, tho, mmm. tasty."
46412,"Walaupun porsinyo gadang, tapi sacaro raso, biaso se. Harago ndak sasuai jo porsi doh. Panyajiannyo juo ndak bagitu rapi, yo mode itu se.","Even though the portion's huge, the taste is pretty standard. Guess the price doesn't match the portion. The plating is also kinda messy, that's all, I guess."
46413,Iko kunjuangan partamo kami ka restoran cabang utamo. Sabalumnyo kami acok pasan dari cabang yang lain. Dek kami sangko suasana labiah ancak dan menu labiah banyak. Tapi wak takajuik jo sikap palayan yang indak ramah. Kami ka duduak di sofa lua ateh saran palayan padusi. Tapi palayan laki-laki indak maizinan dek alasan maleh mambarasiahan.,"This was our first visit in the resto's main branch. We've ordered from the other branches before. We thought that the atmosphere would be better and the food would have more variety. But I was unpleasantly surprised with the servers' unfriendly attidue. We would pick the outdoor spot with a sofa,as per a waitress' recommendation. But the male waiter didn't let us because he didn't wanna have to clean it."
46414,Badan pamarintah ciek ko harus dibubaran karano salamo ko karajonyo indak ado arti samo sakali.,This particular goverment agency needs to be abolished because they've done absolutely nothing of value so far.
46415,Bakpao ko alah takenal dari zaman dulu sampai kini masih banyak digemari dek rasonyo nan khas.,This meatbun has been known since ancient times but it's still enjoyed by many to this very day because of its distinct taste.
46416,Pelayanan dan pamiliak nan duduak di kasir indak komunikatif dan indak bisa maagiah rekomendasi untuak porsi menu nan harus wak pasan. Rasonyo standar. Parkir payah.,"The waiter and owner in the cashier were not communicative and couldn't give us a recommendation for which portion of the menu should be ordered. The food was so-so, and the parking was difficult."
46417,"Wakatu ambo nio mancari makanan nan bamacam piliahan, ambo direkomendasian dek kawan untuak makan di siko, salain murah jo nikmat makanannyo. Hanyo sajo sagetek lamo untuak ambo manunggu pasanan.","When I was searching for a place to eat with a variety of choices, I got recommended by a friend to dine here, aside from the cheap price, the food is delicious as well. It's just that it might take a bit long to  wait for our orders."
46418,"Indak akan ado nan miliah baliak, sanak pikia masyarakat kini masih bisa ditipu?","Ain't no one's gonna vote no more, ya think the people now can still be fooled?"
46419,"Sangaik kecewa bana dek liga champions ndak disiaran di channel ma pun baik channel lokal atau channel olahraganyo. Saharusnyo kalian pajuangan hak siar itu dek palanggan alah bayia maha.
","Really bummed out that the Champions League isn't broadcasted in any channel, local or sports ones. They should've fought harder for the broadcasting rights because the customers already paid big money"
46420,Mahasiswa jan sok-sokan lah ikuik politik. Baraja sinan se lah.,Uni kids should stay out of politics. Just go hit the books
46421,Tadapek banyak taman kota di malang.,There are a lot of city parks in Malang
46422,Warga manyobokan 2.910 kapiang ktp-el di samak-samak,The denizens found 2.910 KTP-el cards in the bushes.
46423,"Wak sanang jo aplikasi gojek, mamudahan dalam banyak aktivitas","I'm satisfied with the Gojek app, really makes my activites a lot easier"
46424,"Awak pernah instal traveloka, tapi dek ndak dipakai akhirnyo awak uninsal liak","I installed Traveloka at one point, but I never used it so I uninstalled it."
46425,"Tampeknyo rancak untuak foto foto dan sajuak lo udaranyo, tapi jan cubo cubo makan di sinan, alah haragonyo maha, ndak lamak lo, manyasa lah","Great, photogenic place to take pics in, and the breeze is cool, too, but don't even try to eat there, the price has gone off the roof, it's no longer tasteful, regrets all-round."
